#{"t_start": 1754198174.1513555, "env_id": "None"}
r,l,t
80.18436,299,1082.718517
102.762825,299,1082.891363
85.04502,299,1083.044365
67.14807,275,1083.187007
87.04745,299,1083.350717
79.74932,296,1083.514177
96.14606,299,1083.673812
107.377106,299,1086.2522
85.35411,299,1086.4129
88.00267,299,1086.570408
105.23296,299,1086.721009
69.31852,269,1086.85613
90.103424,299,1087.014591
110.36891,299,1087.178699
79.52783,286,1088.329927
82.19184,299,1088.48764
97.7072,299,1088.643784
95.70822,299,1088.808969
79.41983,299,1088.973128
81.313835,292,1089.117904
99.987305,299,1089.27509
83.55324,299,1090.424187
107.74978,299,1090.599581
89.379585,299,1090.765383
107.52633,299,1090.949931
101.63552,299,1091.126406
96.48065,299,1091.286877
70.594475,257,1091.423967
72.88958,288,1092.586593
92.38331,299,1092.745079
92.73361,299,1092.901637
80.742546,299,1093.04846
96.30487,299,1093.207822
89.837845,299,1093.36331
73.96754,299,1093.532489
86.61677,299,1094.801193
89.86098,299,1094.963708
102.137985,299,1095.123789
93.0222,299,1095.286527
78.66496,287,1095.438094
103.61807,299,1095.646385
85.65012,299,1097.302622
84.24812,299,1098.322917
102.60948,299,1098.485826
97.69992,299,1098.639612
84.20019,299,1098.797435
86.5733,299,1098.957482
91.88574,299,1099.120625
71.70755,299,1099.281432
60.44922,222,1100.386096
88.31921,299,1100.56129
98.057655,299,1100.731659
77.387436,299,1100.89724
96.61767,299,1101.068419
68.07728,256,1101.206138
72.05123,267,1101.349345
90.01715,299,1102.48965
106.633575,299,1102.653299
112.946495,299,1102.813284
111.291405,299,1102.964218
106.17247,299,1103.114243
103.721176,299,1103.264563
101.174164,299,1103.422863
84.73273,299,1104.646369
88.92208,299,1104.833424
83.30519,299,1105.079845
94.37401,299,1105.27169
89.52686,299,1105.450151
77.10887,299,1105.606947
86.136604,299,1105.779912
78.19678,299,1107.051868
90.26238,299,1107.222203
103.029045,299,1107.387693
97.53913,299,1107.547901
96.35536,299,1107.71116
96.554184,299,1109.545866
105.45321,299,1109.705014
90.63548,299,1110.760768
92.09639,299,1110.925374
91.771774,299,1111.093935
83.674934,299,1111.25898
75.56394,299,1111.411264
92.71302,299,1111.573394
87.411285,299,1111.734688
109.308464,299,1112.825963
87.578156,299,1112.997551
97.021614,299,1113.154416
99.75442,299,1113.311002
81.02058,299,1113.46709
58.805046,228,1113.594387
76.942986,299,1113.748857
88.991455,299,1114.86143
78.541,299,1115.039412
59.279854,231,1115.196531
110.36371,299,1115.364839
93.65726,299,1115.539713
69.888145,261,1115.681792
90.62728,299,1115.861157
84.92479,299,1117.107392
78.14623,299,1117.275443
114.027794,299,1117.442192
105.9666,299,1117.588323
86.550575,299,1117.745455
87.987915,299,1117.907927
106.624794,299,1118.059341
88.25601,299,1119.412466
88.86164,299,1119.570476
78.20135,298,1119.730866
93.51832,299,1119.891711
79.13958,299,1121.670882
69.47049,299,1121.829882
110.49634,299,1122.010101
100.44703,299,1123.162288
72.38299,299,1123.350893
105.76098,299,1123.521157
75.73892,292,1123.69997
81.87669,299,1123.868717
92.407936,299,1124.024405
98.95516,299,1125.083171
98.033195,299,1125.249347
83.5076,299,1125.411134
91.96415,299,1125.570542
74.64033,283,1125.712302
69.072365,269,1125.914468
66.345955,275,1126.055362
105.72155,299,1126.211013
102.383965,299,1127.329256
85.23232,299,1127.562975
65.90163,240,1127.736333
106.348694,299,1127.905601
84.64143,299,1128.062619
91.41116,299,1128.241073
80.01819,299,1128.420355
133.10579,299,1129.668042
79.366776,299,1129.838581
90.53336,299,1130.010885
86.19441,299,1130.189625
90.13598,299,1130.353738
112.80321,299,1130.533394
84.238914,299,1131.722087
83.99903,299,1131.888078
85.228424,299,1132.046104
102.544876,299,1132.214593
78.63888,299,1133.881393
95.328545,299,1134.045601
82.60588,293,1134.197384
45.103474,203,1134.315602
86.09661,299,1135.383053
73.82799,299,1135.54129
92.9944,299,1135.713088
88.32343,299,1135.876917
103.63069,299,1136.028303
89.85778,299,1136.183132
85.97822,299,1136.337014
66.526184,246,1137.471057
105.64206,299,1137.634696
81.150055,299,1137.804271
97.909355,299,1137.995908
91.69514,299,1138.157336
89.82485,299,1138.30825
97.065094,299,1138.470765
101.4245,299,1139.507549
86.31198,299,1139.682036
110.469,299,1139.879738
80.47431,299,1140.041716
113.87915,299,1140.197917
80.33703,299,1140.355342
91.59384,299,1141.417754
74.45776,299,1141.576349
83.466705,299,1141.732854
89.43162,299,1141.907359
97.20396,299,1142.076465
81.91168,299,1142.234481
101.92081,299,1142.404249
104.14578,299,1143.627368
80.47552,299,1143.814576
80.1559,299,1144.003277
111.232796,299,1145.862734
91.05577,299,1146.030987
91.93354,299,1146.188928
86.33038,299,1146.346034
90.55417,299,1147.464777
102.34713,299,1147.636198
81.56772,299,1147.784747
114.53002,299,1147.936264
90.410286,299,1148.095366
88.23468,299,1148.262563
90.867195,299,1148.433179
113.432365,299,1149.569499
97.94222,299,1149.737289
83.82989,299,1149.897299
90.14112,299,1150.051385
109.56515,299,1150.209829
82.01068,299,1150.372026
93.57228,299,1150.528996
116.23634,299,1151.618996
100.63935,299,1151.799603
74.467834,296,1151.966411
98.10626,299,1152.136525
85.84877,299,1152.292535
95.340294,299,1152.45836
114.23722,299,1152.619692
91.28305,299,1153.852203
92.925415,299,1154.020579
101.0292,299,1154.182701
88.486534,299,1154.364795
81.83912,299,1154.527104
81.613754,299,1154.684515
101.93067,299,1155.833659
85.038185,299,1155.99817
77.72114,279,1157.726045
87.387375,299,1157.881989
97.22989,299,1158.038763
77.38068,299,1158.203911
85.027245,299,1158.364932
88.02109,299,1159.37337
111.42133,299,1159.530468
69.534836,264,1159.668412
92.862076,299,1159.821368
83.76436,299,1159.979211
113.14068,299,1160.13179
73.09522,299,1160.286638
92.47474,299,1161.33858
71.51791,294,1161.500953
96.22561,299,1161.646659
120.940216,299,1161.805421
83.90739,299,1161.972813
107.55758,299,1162.133911
109.9937,299,1162.287007
94.16453,299,1163.407572
88.196205,299,1163.580238
83.72307,299,1163.757751
96.00943,299,1163.918935
121.1857,299,1164.09874
88.14808,299,1164.275177
100.89322,299,1164.436555
91.27427,299,1165.536965
89.329605,299,1165.702005
66.91452,273,1165.838348
75.68447,299,1166.004167
67.34849,246,1166.156033
117.97991,299,1166.319934
83.52044,299,1166.483146
93.42746,299,1167.653011
81.305695,267,1169.454446
72.648056,293,1169.617329
106.33779,299,1169.782092
124.02574,299,1169.952736
80.56804,299,1170.120019
91.5034,299,1170.301424
75.54257,284,1171.643399
100.96171,299,1171.81333
97.32066,299,1171.987574
84.42333,295,1172.159201
83.71862,299,1172.333334
105.55761,299,1172.504687
56.262947,218,1172.619675
73.3219,292,1173.85688
116.95715,299,1174.029998
94.18066,299,1174.205247
48.202908,199,1174.322341
125.653984,299,1174.534109
88.45976,299,1174.737676
88.17297,299,1174.918752
73.356834,290,1175.100733
76.04972,299,1176.469966
85.85837,299,1176.64897
96.325294,299,1176.830589
104.16102,299,1176.9985
81.903,299,1177.209301
82.967705,299,1177.426031
83.56995,299,1178.660669
89.059784,299,1178.835252
95.8646,299,1178.997694
109.484055,299,1179.158313
84.206566,299,1179.316957
93.53177,299,1179.489928
61.324627,217,1179.610855
118.55198,299,1179.787539
48.92899,193,1182.621914
83.31279,299,1182.782147
90.424576,299,1182.942116
38.131645,158,1183.029206
53.750854,217,1183.166132
93.14336,288,1183.333462
90.45997,299,1183.509459
84.47485,299,1183.692896
95.410065,299,1184.762037
93.78537,299,1184.936456
88.39329,299,1185.105652
88.945076,299,1185.281723
127.83048,299,1185.44412
80.14549,299,1185.623074
99.32089,299,1186.797653
93.74977,299,1186.969053
97.67153,299,1187.125535
96.8761,299,1187.322205
78.06146,291,1187.499839
101.238785,299,1187.687974
105.15503,299,1187.873744
111.530685,299,1189.087677
108.51789,299,1189.246093
84.33273,299,1189.41485
98.174484,299,1189.594837
83.48936,299,1189.790154
79.999435,299,1189.962356
84.36929,299,1190.131167
86.456,299,1191.248916
80.11168,299,1191.431319
100.714554,299,1191.601434
66.76272,230,1191.727237
87.322296,299,1191.885045
83.43386,299,1192.05145
58.90149,212,1192.164199
99.06925,299,1193.823808
97.11253,299,1194.886166
77.57615,299,1195.049157
84.6118,299,1195.200272
112.274,299,1195.353737
96.33039,299,1195.518075
95.155205,299,1195.672764
80.9333,295,1196.731919
49.180473,196,1196.836607
44.4032,161,1196.920133
57.233727,201,1197.029737
30.488665,132,1197.099569
57.287746,207,1197.207557
68.362366,266,1197.34637
38.600468,141,1197.417886
87.33245,296,1197.564589
39.890423,156,1197.64827
103.97945,294,1198.793097
71.22786,273,1198.95013
61.89768,227,1199.079834
85.1192,299,1199.237748
64.769554,248,1199.400931
113.96687,299,1199.561527
84.45885,299,1199.720341
61.207745,220,1199.837467
75.37557,299,1200.93377
96.87135,299,1201.098538
85.54561,299,1201.264643
91.769424,299,1201.426174
88.24023,299,1201.58367
99.49011,299,1201.744199
105.659676,299,1201.904355
74.0963,291,1202.99881
88.564865,299,1203.168453
80.245,299,1203.327675
109.53234,299,1203.491219
84.55308,299,1203.649275
105.747574,299,1205.260465
119.59447,299,1205.41873
79.196556,291,1206.369691
76.64224,280,1206.516932
96.09389,299,1206.687543
114.13194,299,1206.841969
83.6296,292,1207.003059
54.947437,210,1207.104511
121.105316,299,1207.270013
96.17437,299,1208.33868
114.16282,299,1208.492853
87.59957,299,1208.655169
105.806786,299,1208.827796
88.61528,299,1209.018218
90.06901,299,1209.175642
87.75907,299,1209.330583
90.221695,299,1210.36396
81.47448,299,1210.525237
81.22851,299,1210.677666
87.17775,299,1210.846348
89.50634,299,1211.015141
76.027214,295,1211.17888
97.74476,299,1211.337229
73.805695,299,1212.383236
81.36812,299,1212.5571
117.2538,299,1212.710462
83.56627,299,1212.875951
121.026405,299,1213.039213
93.85303,299,1213.198713
89.28957,299,1213.357099
100.78496,299,1214.411085
62.542698,281,1214.562824
75.471725,299,1214.723953
94.17221,299,1214.887977
67.355484,252,1216.536572
89.840935,299,1216.689046
77.79819,299,1216.83982
94.131584,299,1217.768853
91.444695,299,1217.927021
97.54499,299,1218.09234
84.84939,299,1218.244321
87.26371,299,1218.396025
93.39845,299,1218.545963
100.822334,299,1219.63804
82.68278,299,1219.802666
81.533165,299,1219.974921
105.3842,299,1220.139752
92.22253,299,1220.298013
94.11011,299,1220.447391
76.19751,298,1220.603267
74.9312,295,1221.563955
83.34313,299,1221.722106
96.59353,299,1221.87853
91.227,299,1222.041294
92.29242,299,1222.191819
85.77595,299,1222.346913
79.82404,299,1222.509653
101.68845,299,1223.611725
92.0424,299,1223.786562
98.290504,299,1223.96334
85.129974,299,1224.133621
91.53899,299,1224.304507
90.0027,299,1224.474721
92.88979,299,1224.635576
72.04555,293,1225.788285
77.721924,299,1225.967806
87.23647,299,1226.16669
72.64704,295,1226.353827
79.44269,299,1228.036094
82.72431,299,1228.227695
80.50927,299,1228.395632
97.57197,299,1229.483581
58.371387,249,1229.626507
84.245865,299,1229.781841
91.07047,299,1229.957929
127.661934,299,1230.15434
71.820175,271,1230.333235
88.62241,299,1230.514174
60.665974,250,1231.641929
100.209724,299,1231.813467
82.877045,299,1231.994336
86.51935,299,1232.184629
111.13732,299,1232.35858
70.40643,270,1232.510172
82.97922,299,1232.701752
91.35411,299,1233.850271
76.99903,299,1234.015484
88.73536,299,1234.174452
89.50683,299,1234.34069
86.47496,299,1234.502955
85.72928,299,1234.656279
91.02044,299,1234.824723
89.280075,299,1235.886509
97.67092,299,1236.04343
78.882324,299,1236.210373
76.511345,299,1236.369611
107.21647,299,1236.536124
99.61406,299,1236.707956
61.94446,238,1236.839639
78.14098,299,1238.066269
77.331505,297,1238.25771
87.2912,299,1238.465037
101.47506,299,1240.251617
85.108894,299,1240.430401
79.238945,299,1240.647286
91.9022,299,1240.833538
78.94203,299,1241.951451
111.66915,299,1242.136444
79.043495,299,1242.326905
85.89084,299,1242.507238
77.38129,299,1242.683539
103.81475,299,1242.851351
107.89058,299,1243.026368
77.82641,299,1244.270838
110.044205,299,1244.422616
83.038635,299,1244.604645
91.592445,299,1244.794751
92.83006,299,1244.9729
101.260376,299,1245.142133
84.01153,299,1245.333322
80.8254,299,1246.527101
101.73487,299,1246.718456
82.03744,299,1246.885087
108.90236,299,1247.046338
81.9864,299,1247.209644
85.94825,299,1247.395476
101.40168,299,1248.514987
87.68793,299,1248.71333
81.69448,299,1248.881629
88.66085,299,1249.054636
106.39099,299,1249.244793
98.355484,299,1249.42579
95.83998,299,1249.607106
108.979355,299,1250.760938
96.45349,299,1250.923763
85.73996,299,1251.097295
111.44007,299,1252.815394
85.85215,299,1252.978667
89.02532,299,1253.149302
101.55609,299,1253.323504
86.12446,299,1254.382489
75.97492,299,1254.556831
96.38921,299,1254.72832
87.42826,299,1254.897365
78.771904,299,1255.060403
83.15616,299,1255.226054
87.4492,299,1255.381597
113.80368,299,1256.49734
93.2415,299,1256.664556
99.83334,299,1256.840881
83.094955,299,1257.020285
85.74903,299,1257.19206
89.18136,299,1257.347573
108.10697,299,1257.508731
84.70798,299,1258.579061
88.3909,299,1258.791134
85.52204,299,1258.947844
78.70738,299,1259.112641
112.53885,299,1259.289075
93.09024,299,1259.465153
80.82266,299,1259.651274
98.8128,299,1260.938457
76.7785,299,1261.105276
100.50956,299,1261.288113
95.87662,299,1261.46179
93.062775,299,1261.705619
110.77825,299,1261.919637
78.9193,299,1262.10713
91.99052,299,1263.297677
98.74201,299,1265.049742
118.513275,299,1265.231799
88.361946,299,1265.404058
110.162895,299,1265.563784
99.59507,299,1265.721637
102.357376,299,1266.857738
90.19406,299,1267.04079
72.539665,279,1267.19864
90.9417,299,1267.363914
107.39715,299,1267.521937
89.90229,299,1267.698158
89.05698,299,1267.857177
85.12294,299,1269.014652
77.77629,299,1269.190231
104.19626,299,1269.360864
69.20622,293,1269.525018
81.40845,299,1269.679318
79.4755,299,1269.847592
83.240715,299,1270.012602
105.112885,299,1271.258852
63.629837,236,1271.398043
104.54795,299,1271.567208
65.97782,232,1271.703676
100.628265,299,1271.86018
85.897125,299,1272.030116
65.42837,238,1272.149678
88.15391,299,1272.319674
107.915855,299,1273.441299
86.80412,299,1273.61236
122.72355,299,1273.789346
87.30639,299,1273.991018
96.27435,299,1274.163294
82.77894,299,1274.331125
91.58349,299,1275.557343
95.38036,299,1277.274454
86.30675,299,1277.431096
98.1908,299,1277.596264
82.63655,299,1277.761988
111.65313,299,1277.925258
91.856636,299,1278.083156
93.49305,299,1279.017946
92.34382,299,1279.183755
109.102264,299,1279.351223
112.94739,299,1279.50615
95.82893,299,1279.691956
96.69875,299,1279.863412
93.98044,299,1280.01736
80.50375,299,1281.056071
82.04783,299,1281.215021
99.47951,299,1281.3681
81.47037,299,1281.520369
70.149315,299,1281.696437
81.450424,299,1281.86167
101.00899,299,1282.013135
87.12134,299,1283.116663
107.50238,299,1283.274287
96.102135,296,1283.445836
78.463005,295,1283.607842
88.334595,299,1283.779196
107.92962,299,1283.938769
57.4274,213,1284.052805
92.46065,299,1285.149129
94.98358,299,1285.312616
65.75052,259,1285.465297
60.964767,210,1285.577149
53.78905,209,1285.699106
109.04378,299,1285.875175
94.0721,299,1286.031024
107.329666,299,1286.194686
76.620056,288,1288.68085
104.3107,299,1288.837567
89.72049,299,1288.997982
87.196655,299,1289.15208
97.39784,299,1289.316067
90.170815,299,1289.465028
80.920555,275,1289.613286
90.850914,299,1290.853792
75.728004,299,1291.010275
86.543236,299,1291.164574
88.2804,299,1291.318943
65.4453,232,1291.440116
65.59304,259,1291.577908
75.368675,299,1291.742845
83.5225,299,1292.900979
89.71625,299,1293.050749
91.6643,299,1293.204387
111.49875,299,1293.367134
87.471344,299,1293.524374
101.745285,299,1293.688382
63.064945,222,1293.811306
78.55025,276,1294.90223
82.10123,299,1295.055082
62.348972,240,1295.190718
82.766525,299,1295.350085
105.01106,299,1295.506369
91.47187,299,1295.682888
110.435844,299,1295.838031
98.74142,299,1296.942078
86.67915,299,1297.10466
68.92695,233,1297.228502
87.093895,299,1297.381453
111.65026,299,1297.543684
96.22082,299,1297.697961
101.73091,299,1299.416865
84.28742,299,1300.399634
81.29724,299,1300.572721
80.640816,299,1300.722916
71.80337,296,1300.871685
99.15386,299,1301.028113
72.943,254,1301.17186
79.92626,299,1301.334987
94.57921,299,1302.424126
62.147236,233,1302.555405
104.57445,299,1302.711428
58.396755,201,1302.812588
84.97783,299,1302.968749
93.69614,299,1303.126392
82.141846,299,1303.279339
94.2811,299,1303.438021
74.00384,299,1304.442987
82.93178,276,1304.59546
91.62781,299,1304.747387
94.0067,299,1304.900242
60.251194,217,1305.009375
80.383804,299,1305.163119
85.42505,299,1305.314636
102.31833,299,1306.404316
59.477634,227,1306.538492
92.18062,299,1306.711767
82.26699,299,1306.8706
117.26886,299,1307.031627
78.36708,276,1307.177384
57.91798,223,1307.290983
108.27406,299,1308.357803
87.28836,280,1308.504859
89.31063,288,1308.661825
67.86806,273,1308.812194
118.44287,299,1308.97493
77.49896,286,1309.123849
80.43469,274,1310.747302
97.00206,299,1311.73525
99.20741,299,1311.897716
105.877365,299,1312.050947
82.17853,299,1312.20454
71.8087,240,1312.332218
103.37595,299,1312.493518
86.80122,299,1312.651386
83.68774,299,1313.677169
87.24399,299,1313.837627
104.686104,299,1313.989663
80.921555,267,1314.132672
81.34528,299,1314.293741
103.34888,299,1314.441301
82.33394,299,1314.599141
